RENE_FINAL;ABONO_OFERTADO;CONSUMO_SBIF;EDAD;SEXO_BIN;SCORE;DEUDA_PROM3;PROME_UTILIZACION_3MESES;PROME_LINEA_CREDITO_3MESES;PROME_CANT_INSTITU_3MESES;SUMA_MOROSA_3MESES;Deuda_Char_008;Pago_Char_008
0;50920;8370;22;1;388;941036;1;18;5;361;3;0
0;33408;10272;47;0;507;946745;0.956666667;1931;7;0;4;6
0;15630;3423;67;0;456;144580;0.933333333;6;2;13;3;5
1;;17310;34;1;423;11295318;1;52;6;226;5;1
0;38370;4813;43;1;424;620923;0.94;801;5;118;2;13
0;30810;855;72;0;444;401692;0.67;200;2;165;7;11
0;82794;2489;28;1;471;1610687;0.536666667;1403;1;0;0;3
1;25000;5760;56;1;437;457748;0.523333333;4039;3;397;3;0
1;;5007;47;1;380;638177;1;48;4;612;4;1
0;17080;660;37;1;369;305859;1;0;2;131;2;0
0;22090;215;63;0;462;208555;0.936666667;12;1;0;5;0
0;21780;6681;45;1;370;204854;1;0;2;1659;1;0
0;139480;1595;54;0;403;1481679;0.963333333;55;1;179;3;0
0;0;2883;47;0;558;338485;0.626666667;3138;4;0;5;21
0;17440;14655;42;0;415;162419;0.65;0;5;829;2;19
0;21930;94;54;1;483;79447;0.07;1749;1;0;3;0
0;0;428;26;1;451;311013;0.63;60;1;146;0;-999
1;93630;12503;35;0;423;1887566;0.946666667;1106;5;984;4;2
0;21630;109;55;0;480;118899;0.593333333;289;2;0;2;23
0;84642;3685;52;1;512;375467;0.93;3427;5;0;6;8
0;17000;162;36;0;424;152323;0.66;28;1;19;0;0
0;4470;1778;36;0;396;77598;1;0;3;30;0;0
0;50840;3931;27;1;421;674821;1;107;6;111;4;5
0;0;695;38;1;507;544535;0.68;591;2;0;4;6
0;28390;140;34;1;402;130006;0.946666667;5;1;28;1;9
0;52320;4997;54;0;495;476408;0.383333333;709;4;140;3;6
0;24400;608;63;1;417;233819;1;11;2;210;5;0
0;35100;779;79;0;540;715226;0.636666667;452;2;74;7;10
0;0;2051;47;0;542;504370;0.12;7872;4;1087;10;34
0;43610;405;40;1;456;294768;0.94;18;2;25;3;11
0;0;41957;75;1;565;973581;0.31;33242;7;0;6;32
0;0;2409;34;0;558;291330;0.253333333;6099;3;0;6;26
0;0;2467;69;0;504;1444282;0.646666667;2089;2;0;8;6
0;125770;33467;56;0;506;6845606;0.45;26592;6;21;9;4
1;25590;1496;45;1;399;461572;0.993333333;0;3;863;3;0
0;86100;1599;41;0;499;740312;0.743333333;94;2;0;4;10
0;14550;280;50;0;453;123091;0.456666667;0;2;42;5;11
0;20490;6948;45;0;431;226963;0.756666667;133;4;598;6;8
1;;393;64;0;540;383676;0.61;265;1;0;6;29
0;81810;10803;39;1;469;626318;0.24;1360;4;458;9;22
0;154898;1155;45;0;425;908077;0.616666667;702;2;0;5;10
0;83450;6396;40;0;407;6400116;1;50;1;0;3;1
1;33780;170;62;0;462;119529;0.24;1;2;122;7;11
0;32380;74066;35;1;371;2027383;1;77;5;479;3;0
0;12860;790;36;0;455;120495;0.31;107;3;953;5;16
0;0;543;43;1;523;268589;0.61;2292;4;0;4;15
0;49720;2001;58;1;482;927492;0.463333333;1652;3;0;5;4
1;;1810;77;0;567;424001;0.133333333;2816;4;0;9;49
0;26130;13287;33;0;502;364019;0.963333333;4688;3;0;7;10
1;179890;6782;63;0;503;4019582;0.953333333;256;2;0;4;4
0;22050;1151;36;1;435;625624;0.543333333;191;3;31;1;4
0;20110;2519;35;1;470;113297;0.973333333;107;3;26;3;35
0;28170;5669;36;0;431;1364416;0.936666667;756;4;63;3;2
0;148196;18659;26;1;476;1723462;0.95;1727;6;0;3;8
0;17670;1379;54;0;420;331164;0.443333333;1539;2;1401;3;0
0;0;528;56;0;558;445943;0.296666667;2044;1;0;5;28
1;242240;8997;36;0;468;1440014;0.896666667;3659;4;0;2;13
0;87980;7409;30;1;381;2382020;1;1773;3;1016;3;3
0;136120;20129;61;1;505;568660;0.57;6599;2;0;4;12
1;0;197;58;0;544;193735;0.373333333;324;1;0;3;20
0;53190;5092;66;0;406;512428;0.976666667;1682;4;798;1;2
0;3830;234;53;0;398;69191;1;50;2;38;1;0
0;40530;89320;46;1;437;3199866;0.8;4707;6;1504;2;2
0;85000;5284;42;0;510;512047;0.776666667;803;3;0;3;19
0;17360;10746;63;0;392;143005;0.916666667;0;5;328;3;10
0;307410;19876;61;1;437;5843949;0.843333333;1332;4;889;3;0
1;195970;7637;31;0;436;1879992;0.796666667;1427;2;203;5;0
0;51000;3725;31;1;387;489349;1;21;3;6;1;3
0;101840;637;60;0;416;619150;0.413333333;600;1;76;1;42
0;213836;19943;46;1;408;7342099;1;2912;6;0;5;3
0;37400;147;38;0;418;171539;0.343333333;0;1;91;5;18
0;17530;11104;29;1;421;159462;0.32;1268;3;48;3;0
1;36398;1163;74;0;482;145432;0.736666667;108;5;321;7;18
0;26500;1543;49;0;447;499211;0.673333333;173;2;79;3;0
0;71114;8885;65;1;510;1414587;0.956666667;460;2;0;6;14
0;175870;11153;33;1;367;3370468;1;0;4;2395;1;0
0;0;3393;63;0;536;3457058;0.84;865;1;0;5;10
0;45898;2397;63;0;455;941412;1;89;4;20;8;3
0;43780;3360;39;1;370;394713;1;0;2;948;0;0
0;53890;6458;31;0;426;2897534;1;3478;3;65;2;2
1;71870;2190;32;1;417;588314;0.753333333;0;5;235;5;6
0;138370;19807;58;1;519;6426291;0.84;3439;4;499;5;2
0;0;5995;48;1;544;237914;0.476666667;4699;5;0;4;21
0;3980;790;40;0;430;69144;0.263333333;0;2;627;2;0
0;0;490;69;0;530;370327;0.936666667;54;2;0;5;13
0;20030;276;57;0;496;256736;0.46;1575;2;0;1;1
0;0;20737;65;1;557;954557;0.633333333;2013;4;0;6;19
0;239949;2418;52;1;484;2334771;0.743333333;1007;3;0;5;10
0;361930;66940;62;1;419;5950235;0.803333333;3292;5;13700;5;2
0;185030;3864;37;0;509;1963272;0.77;951;3;0;7;8
0;34280;11391;69;1;513;334191;0.67;1709;3;0;8;8
0;22770;1701;66;1;422;1693784;1;0;1;0;1;1
0;16700;746;36;1;417;100898;0.996666667;324;2;25;3;37
0;38340;9759;41;1;402;730104;1;0;4;1488;2;0
1;77530;6191;28;0;423;2898495;1;21;4;94;1;0
0;51998;1445;81;0;527;715623;0.986666667;1102;2;0;6;24
0;55050;292;51;1;499;250590;0.836666667;47;1;0;3;16
1;37920;1218;68;1;444;1028420;1;0;2;72;9;1
1;647370;21053;37;1;492;5758429;0.713333333;3118;5;0;4;21
0;41000;8520;55;0;403;760254;0.983333333;2;5;783;4;0
0;165692;1027;63;0;429;998881;0.953333333;0;1;100;5;3
0;23740;7487;42;1;363;299158;1;581;4;305;0;0
0;34290;7615;39;1;385;631500;0.996666667;1277;2;211;4;0
0;179820;51599;37;0;416;3424003;0.573333333;198;7;4010;3;0
0;28610;7050;56;0;516;185565;0.33;2537;4;0;6;7
1;86020;17046;32;0;459;909550;0.906666667;1823;3;0;4;7
0;61080;2606;64;0;478;345807;0.976666667;789;2;0;6;13
0;499490;5938;53;1;436;5666765;1;19;2;511;2;2
1;;1212;45;0;391;93763;0.94;0;4;188;2;6
0;0;791;46;1;477;725842;0.963333333;27;2;33;5;6
1;89000;7403;56;1;448;668926;0.836666667;34240;5;225;6;7
0;28870;5584;28;1;462;197340;0.396666667;223;3;0;0;1
1;119370;31085;58;1;421;1027934;1;1436;5;41;1;3
0;28610;3012;46;0;443;537922;0.553333333;843;3;303;2;5
0;75330;2723;28;1;414;2332748;0.69;360;4;197;5;6
0;0;5417;47;1;516;1447670;0.956666667;61;3;0;4;24
0;19307;1288;48;1;453;980940;1;26;3;0;3;0
0;51660;350;23;1;440;301891;0.99;3;2;44;4;12
0;0;1055;73;0;538;1106503;0.256666667;4992;1;0;5;9
0;27091;543;29;1;477;159786;0.75;394;3;52;3;12
0;27840;1588;42;1;465;486514;0.336666667;7037;3;0;4;0
0;328802;3008;72;1;495;1843241;0.89;295;3;0;2;10
0;26730;1843;59;0;404;1417653;1;0;3;177;4;0
0;68480;3605;72;1;444;2144597;0.703333333;437;3;69;2;0
0;182143;3059;38;1;441;1948707;0.423333333;777;2;0;6;12
0;59400;669;58;0;422;636672;1;0;1;61;5;0
1;54850;19663;61;0;401;397406;1;43;4;105;3;0
0;97200;34644;40;1;486;366536;0.973333333;1418;5;350;4;12
0;15960;2017;46;0;454;151055;0.18;300;2;15;6;7
1;171780;3898;58;0;453;2281804;0.97;105;2;388;6;3
0;176030;27645;35;1;383;3332113;1;7;7;6311;1;0
0;12060;4416;31;0;407;215193;0.42;276;4;4701;3;0
0;28003;2326;55;0;476;318498;0.773333333;0;3;0;10;6
0;0;2848;41;1;529;1592683;0.41;4508;4;0;11;8
0;16055;1470;28;0;421;327505;1;76;3;0;0;0
0;29790;435;24;1;401;267014;1;32;2;67;4;0
0;104652;1523;69;0;494;1582017;0.95;200;2;0;10;6
0;101980;2963;50;1;422;656370;0.95;142;4;69;4;7
0;80530;2271;51;1;415;1700182;0.873333333;633;2;71;4;0
0;50580;7140;31;1;411;479957;1;133;3;57;2;0
0;33250;649;42;0;453;668078;0.436666667;0;2;158;6;3
0;63910;374;36;0;446;331880;0.366666667;207;1;56;2;12
0;16480;9304;37;0;396;158605;1;9;4;549;1;5
0;23502;415;51;0;536;424959;0.94;25;1;0;7;31
0;19176;2023;51;0;440;371794;0.743333333;0;2;165;5;9
0;12744;11375;39;1;443;282356;0.283333333;917;5;68;9;9
0;60990;2837;27;1;450;265023;0.84;21;3;240;4;22
0;58060;1759;46;0;473;298294;0.37;164;2;0;8;29
0;80360;669;38;0;457;439412;0.88;26;2;19;4;14
1;8570;292;60;1;442;155805;1;160;2;44;4;6
0;103410;8072;32;1;495;866117;0.883333333;1067;3;0;7;15
0;34242;3442;63;1;444;411299;0.84;2587;3;0;7;10
0;25130;12707;50;1;413;235174;0.103333333;0;4;6109;3;0
1;46310;4130;47;1;383;667827;1;43;5;342;3;3
0;93790;967;56;0;430;946065;0.83;43;2;45;8;3
1;32890;6333;29;0;462;883982;0.736666667;105;4;799;5;5
0;75260;45026;42;0;422;2367483;0.786666667;659;6;863;5;4
0;73030;7775;27;1;365;698544;1;0;4;1604;2;0
0;0;781;70;0;508;715586;1;4;2;0;6;32
0;87164;3945;31;1;475;1136260;0.876666667;371;3;141;6;8
0;55500;1231;42;0;487;550961;0.38;826;1;41;7;6
0;0;7914;58;1;554;484358;0.046666667;28014;2;0;5;61
1;210950;17732;28;0;480;1423133;0.83;1102;4;0;2;28
0;22120;3627;41;0;486;71234;0.116666667;8940;5;0;0;0
0;27270;683;78;0;486;285818;0.95;243;4;0;5;4
1;;32;57;0;448;28815;0.16;0;1;6;3;20
0;19390;1780;60;0;430;176920;0.06;6274;4;59;3;0
0;32750;15752;37;0;387;591814;1;327;4;2931;1;0
0;35210;4891;74;0;435;1989542;0.97;4587;6;235;7;0
0;9660;1018;55;1;391;185004;0.62;114;4;93;0;0
0;28800;4073;33;0;385;319041;1;0;4;75;3;0
0;113152;4283;65;0;524;2332667;0.8;714;2;0;7;20
1;;5501;25;0;505;353810;0.483333333;3765;5;0;4;5
0;95376;1753;52;0;440;508167;0.973333333;25;4;107;5;17
0;0;5152;57;0;544;1182304;0.933333333;1935;4;0;6;15
0;0;11526;65;0;521;10282142;0.943333333;1859;3;3;7;4
0;27120;3285;29;0;481;131244;0.913333333;61;5;1284;5;18
0;7720;143;56;1;422;121591;0.12;3030;1;36;2;0
1;26290;33700;43;1;394;492951;1;218;6;2107;5;0
0;97520;2884;35;0;506;858791;0.516666667;915;4;0;5;15
0;0;1295;42;0;565;434128;0.136666667;2981;2;0;6;36
1;175930;14748;38;0;403;6184875;1;739;3;114;4;3
1;;8102;52;0;409;2078694;1;457;5;486;3;3
0;79010;3294;48;0;456;2727506;0.95;159;3;175;5;2
1;0;917;37;0;500;433253;0.866666667;52;1;0;7;19
0;235550;2882;32;0;415;2766557;1;8;2;184;1;5
1;38370;8580;26;0;433;1767429;0.996666667;2811;2;75;3;0
0;41330;11244;36;1;454;359162;0.666666667;330;4;846;0;0
0;31990;942;65;1;461;568915;0.993333333;6;2;20;6;4
0;202010;14390;39;1;455;2018952;1;0;2;0;2;3
0;0;23566;58;1;535;2137539;0.756666667;25720;3;0;7;8
0;45500;3693;40;1;407;2614501;0.92;204;4;219;3;2
0;350530;71772;44;0;465;2964499;0.97;179;6;27756;6;6
0;224070;56629;53;0;407;2291315;0.91;664;4;19389;3;27
0;0;200;64;0;496;203678;0.926666667;10;1;0;3;11
0;24900;884;35;0;427;224134;1;5;4;341;2;6
0;31610;498;27;1;419;421841;0.803333333;22;2;566;5;21
0;36040;930;31;0;456;128433;0.073333333;4099;3;31;1;1
0;20250;3474;57;1;442;246702;0.373333333;200;2;16;8;3
1;;26375;58;0;406;6182205;1;0;5;4382;2;1
0;0;13491;62;0;541;709871;0.716666667;991;6;0;7;16
0;34640;6556;61;0;427;458743;0.916666667;764;3;124;4;9
0;306890;22974;52;0;421;5807049;0.993333333;1077;4;1851;4;3
0;255700;11267;47;0;401;4930050;1;0;3;1403;4;0
0;59110;9931;59;0;384;587097;1;106;6;2086;4;6
0;212390;12937;52;1;409;6109072;1;1080;4;959;6;0
0;25240;3221;61;0;461;62254;0.296666667;2757;3;44;2;0
0;56630;4503;27;0;425;467380;0.943333333;183;6;276;4;8
0;29440;2756;33;0;462;486677;0.97;621;3;20;3;0
0;34000;647;46;1;384;632207;1;0;1;122;0;0
1;144920;5256;38;0;481;1074355;0.796666667;947;4;0;5;15
0;0;11789;66;1;531;432608;0.29;1062;2;0;6;9
0;32090;1819;58;1;440;971815;0.886666667;78;2;50;3;8
0;40578;4305;60;0;512;1063698;0.913333333;1017;6;0;5;8
0;0;702;56;0;544;799116;0.716666667;671;1;0;7;18
0;0;1644;39;1;532;520926;0.2;4484;4;0;9;10
0;39040;764;59;1;395;393643;1;273;4;96;2;5
0;0;31694;43;0;523;944866;0.323333333;43119;4;0;5;7
0;0;8885;71;0;491;915848;0.996666667;1788;3;0;5;3
0;99564;2359;49;1;505;625506;0.383333333;1627;3;0;11;10
0;80648;2856;46;0;468;1454424;0.97;505;4;0;4;7
0;74440;3835;27;0;468;648434;0.996666667;1;4;653;6;6
1;71830;12672;38;1;439;1876031;0.623333333;4822;5;102;3;5
1;71990;7490;31;1;425;2401871;0.943333333;2163;4;88;2;1
1;153500;32727;51;0;436;8576090;0.74;6772;4;0;7;1
0;0;6850;48;0;500;3374752;0.976666667;1406;2;0;5;7
0;92790;4934;85;0;408;2260074;1;137;3;113;3;0
1;0;7094;69;0;530;1832688;0.763333333;2048;4;0;4;13
0;233742;21320;44;0;435;3601430;1;12127;3;134;3;4
0;0;12167;35;1;524;277523;0.556666667;412;3;0;5;10
1;46140;262;65;0;435;252269;0.99;0;1;71;3;7
0;28291;242;28;0;468;102781;0.996666667;14;2;0;3;40
0;5180;471;72;0;433;87567;0.09;488;3;352;0;0
0;14701;7760;55;0;450;672807;1;11;5;474;5;2
1;4930;8519;48;0;436;90431;0.56;2417;6;38;3;0
0;53590;2270;71;0;452;1007529;0.523333333;480;3;411;4;6
0;0;614;63;0;547;347962;0.28;1054;2;0;6;17
0;224870;5129;25;1;405;1986364;0.986666667;287;4;556;2;8
0;57600;4746;56;0;437;332857;0.663333333;20;3;379;9;10
0;116340;36159;;;366;5524410;1;2706;2;29232;0;0
0;27020;625;75;0;500;113449;0.113333333;2729;2;11;8;42
0;0;5848;66;0;557;428974;0.293333333;5152;4;0;8;10
0;38494;4731;62;0;490;2422566;0.833333333;916;3;0;8;4
1;157093;5231;61;0;399;4588419;0.723333333;416;3;236;3;5
1;10390;204;35;0;424;185217;0.803333333;100;1;66;1;0
1;25320;1120;26;1;385;491855;1;4;2;150;5;4
0;154280;20967;32;0;397;2983299;0.99;2587;6;11019;1;1
0;619850;31924;62;0;438;17706307;1;1240;6;1365;2;1
0;72470;3831;66;0;490;541138;0.92;3;3;32;8;12
0;55401;998;59;1;476;299255;0.766666667;0;2;1;6;15
0;22250;2736;33;1;443;1175108;1;42;4;0;2;6
0;31990;162;54;0;483;159959;0.98;3;1;0;1;18
0;111160;1502;40;1;434;1385657;0.693333333;613;2;114;3;1
0;67280;11819;68;1;451;3635072;1;2434;8;21;7;2
0;97020;2004;28;0;382;1867773;1;0;2;394;5;0
1;32172;3584;76;1;517;279765;0.896666667;97;5;0;4;13
1;;2281;36;0;488;664487;0.456666667;716;3;0;6;5
0;37599;1637;40;1;507;376031;0.606666667;439;5;716;5;22
0;44610;42438;42;1;455;1267159;0.88;0;3;2;7;6
0;22750;18920;80;1;443;127349;0.406666667;800;6;7819;5;14
0;0;13408;47;0;554;3218921;0.796666667;3825;4;0;6;18
0;0;6379;70;0;524;1954134;0.906666667;1003;5;0;5;5
0;192876;1932;46;1;484;1016255;0.613333333;1015;2;1140;2;15
0;23360;146;33;1;403;126993;1;173;1;0;1;16
0;36110;8211;24;1;395;723853;1;328;6;432;2;0
1;82020;9607;73;1;446;3484756;1;0;4;17;4;0
1;31470;391;40;0;402;376392;0.803333333;0;1;3;3;0
0;13848;8933;45;0;519;713662;0.206666667;3875;4;0;3;5
1;;8726;43;0;404;236398;1;42;5;280;1;0
0;566389;9037;49;1;519;4697626;0.933333333;1533;2;0;5;6
1;;2321;30;0;519;107377;0.046666667;49825;5;0;3;45
1;294140;12663;34;1;444;1821263;0.75;408;5;198;6;0
0;0;5955;65;0;545;1106344;0.906666667;789;5;0;6;10
0;27420;1482;61;0;402;502084;0.993333333;296;2;8;1;3
1;89350;47670;53;0;460;592421;0.986666667;853;7;44;4;9
0;0;304;50;0;542;361888;0.723333333;138;1;0;5;27
0;15360;494;43;0;474;136980;0.113333333;1959;2;14;3;1
0;71950;4830;70;1;452;1971455;0.933333333;2027;2;87;7;3
0;62789;1801;53;1;482;600480;0.603333333;779;4;4;0;10
0;38240;12460;53;1;425;2381195;1;151;2;60;2;0
0;37940;8898;26;0;390;220824;0.973333333;157;4;754;2;9
0;30997;467;50;1;508;315881;0.83;120;2;0;4;14
0;34940;328;58;0;481;314323;0.776666667;36;1;21;5;10
1;39310;2531;40;0;443;765007;0.416666667;50;3;170;5;2
0;0;2763;55;1;537;505312;0.32;2709;2;0;8;6
1;32680;4255;34;0;370;591264;1;444;5;356;0;0
0;11777;13672;37;1;438;712482;0.89;253;5;91;3;5
0;68603;484;31;1;445;338588;0.966666667;509;1;0;2;10
0;0;5662;29;1;451;2894881;1;653;3;0;1;1
0;48840;1024;37;0;435;472775;1;1;3;141;2;2
0;86780;748;56;1;366;718100;1;0;1;688;0;0
0;4600;141;46;1;395;79420;1;272;2;32;1;0
0;44390;14460;50;0;414;790323;1;1106;4;319;4;3
0;193620;18576;31;1;467;1468460;0.546666667;4354;4;734;2;0
1;47450;918;45;1;387;925150;1;0;1;344;4;4
0;27860;2050;53;1;401;97709;0.093333333;149;3;49;4;16
1;134160;27775;57;0;436;3961739;0.763333333;5261;4;1089;4;2
0;67530;21989;28;1;415;2727562;0.996666667;261;7;404;4;1
0;161373;14893;61;0;492;948593;0.743333333;10760;5;61;6;17
0;9230;738;27;0;375;167255;1;0;5;69;2;0
0;0;1959;56;1;530;691753;0.443333333;1495;3;0;7;14
0;68590;4900;53;1;475;326864;0.406666667;2028;4;17;7;21
0;57760;2792;62;0;513;1369063;0.906666667;550;3;0;7;3
0;0;227;69;0;477;154047;0.513333333;658;2;16;5;7
0;36286;247;29;0;501;242215;0.833333333;33;1;0;5;18
0;0;7821;68;0;544;5904689;0.733333333;4861;4;0;10;5
0;113950;3202;34;0;498;603911;0.476666667;3315;3;14;3;13
0;19840;117;49;0;427;122966;0.246666667;0;1;0;4;12
0;42746;1503;26;0;476;334257;0.946666667;34;3;35;5;8
0;52290;6346;40;0;402;1978034;1;141;5;482;3;2
0;13270;5523;36;0;456;246888;0.273333333;1181;3;110;8;0
0;46780;25721;39;1;430;789740;0.88;1173;5;278;6;6
0;0;4231;54;1;513;2107420;0.91;2146;4;0;7;8
0;0;8573;55;0;498;4769588;0.996666667;689;3;0;7;4
0;18230;2018;28;0;379;171689;1;652;2;19;0;0
0;34850;2477;67;0;421;342628;1;0;2;120;6;6
0;85170;16266;50;1;440;1403785;0.823333333;324;3;2960;5;0
0;78781;24873;54;1;513;2884927;0.576666667;6049;4;1775;9;12
1;25884;2972;57;0;471;808097;0.896666667;0;4;56;7;1
1;149090;49185;47;1;426;5742535;0.95;9013;4;195;2;0
0;28280;5331;52;0;519;86250;0.056666667;20985;2;0;3;28
0;13200;9066;36;1;423;348473;0.7;218;3;1001;5;21
0;41240;19289;32;1;513;1086424;0.92;1389;8;3;7;5
0;25250;511;31;0;452;306795;1;0;2;53;2;0
0;18700;378;55;0;427;366338;0.676666667;0;1;171;3;0
0;89031;11310;32;1;515;6264505;0.996666667;1750;5;0;6;3
0;269560;1983;60;1;496;1951597;0.65;1049;1;0;3;7
0;16080;102;49;1;479;96750;0.953333333;5;1;0;1;10
0;0;5133;55;1;544;233471;0.416666667;1420;3;0;6;23
0;33523;201;59;0;440;197835;0.97;213;2;27;4;17
0;4410;1848;46;0;440;75984;0.15;2635;2;30;0;0
0;130066;4541;41;0;538;1832636;0.946666667;815;3;0;7;18
1;112900;5052;64;1;429;4993866;1;146;2;9;5;2
0;41030;609;32;0;421;303826;1;7;3;66;0;0
0;19810;1680;36;1;382;374647;0.99;298;3;285;1;0
0;56199;315;49;1;457;365138;0.366666667;0;1;199;8;16
0;37770;12874;54;1;431;380673;0.763333333;371;7;2612;8;3
1;;10124;51;0;494;1131539;0.893333333;931;4;363;7;1
0;45070;722;29;0;462;414224;1;0;3;228;5;4
0;0;118;67;1;523;102350;0.683333333;48;1;0;6;40
0;0;3567;60;1;535;127971;0.39;805;4;0;1;66
0;0;7856;57;1;541;2550370;0.703333333;1074;2;0;8;7
0;21740;259;30;1;468;256368;0.853333333;33;1;0;3;4
0;26090;97301;31;1;429;477030;0.396666667;0;3;319;4;9
0;11960;1868;39;0;439;247346;0.903333333;0;3;103;3;6
0;21045;3068;48;1;426;171793;0.503333333;798;4;35;7;6
0;78240;15005;46;1;494;594079;0.59;2257;4;0;4;7
0;18970;4335;47;1;396;352657;1;0;3;341;3;5
0;126960;1749;28;1;410;1257915;1;50;2;0;2;1
0;21174;5979;37;1;439;503758;0.656666667;1688;5;23;8;8
0;6960;762;88;1;453;139863;0.503333333;0;2;720;6;10
1;21520;126;48;0;396;102260;0.68;188;3;19;1;0
0;40370;3682;44;0;439;199940;1;775;4;196;8;8
0;40000;3995;50;1;486;193427;0.953333333;1339;3;0;5;7
0;20210;140;57;1;451;140979;0.4;6;1;22;7;6
0;45010;6182;35;1;424;284244;0.75;1442;4;217;1;22
1;12050;564;57;0;466;153621;0.066666667;200;2;23;8;15
0;40250;3188;35;1;379;765101;1;3;4;104;0;0
0;0;1152;70;0;548;637433;0.263333333;2593;2;0;6;14
0;26740;474;30;0;390;276818;1;31;3;115;2;1
0;0;1492;88;0;522;1494449;0.93;115;1;0;6;11
1;24580;518;34;0;547;221337;0.443333333;556;2;0;6;37
0;37450;1339;43;0;424;707794;0.95;5928;2;270;2;0
0;0;11311;37;0;537;3902095;0.616666667;6420;5;0;7;3
0;205220;9916;50;1;445;1256172;0.85;325;5;683;7;8
0;40360;193;62;0;505;200848;0.49;1119;1;0;8;9
0;0;3355;58;1;499;67667;0.063333333;5078;4;0;2;0
0;43320;444;30;1;392;414356;0.94;0;2;3;1;2
0;0;1760;29;1;514;411882;0.936666667;36;2;0;4;59
0;12830;584;28;0;394;230350;1;57;2;115;3;0
1;99020;27070;26;0;493;2218955;0.883333333;11969;4;0;4;3
0;49740;2238;27;1;363;937878;1;0;4;1046;0;0
1;0;9952;40;1;458;198985;0.333333333;4771;3;0;2;1
0;0;894;72;0;483;485887;0.93;595;2;0;6;9
0;36259;537;65;0;470;349645;0.3;1681;4;0;9;18
1;48600;2681;37;0;391;488488;0.973333333;0;4;446;4;0
0;81353;6206;73;0;458;4702556;0.82;307;4;0;7;2
0;27220;10631;31;0;439;1863627;1;392;6;1341;3;0
0;380884;19950;43;1;470;1461586;1;1652;6;7696;6;48
0;54080;787;29;1;449;505370;1;0;2;179;1;0
0;51760;10101;60;1;378;915084;1;14;3;360;1;5
0;16150;4477;48;0;419;153839;0.993333333;46;4;35;2;7
1;37800;140;52;0;451;152841;0.693333333;0;1;126;5;8
0;34280;173;62;0;462;159376;0.233333333;179;1;15;3;12
0;28370;11589;40;1;472;962891;0.923333333;1121;6;604;5;9
0;56870;3184;66;0;486;1258473;1;837;4;0;8;5
0;34190;348;28;1;418;336319;0.673333333;895;1;197;3;0
0;20000;2640;27;0;485;98119;0.49;92;3;0;3;7
1;139420;4051;53;0;448;1741822;1;399;2;0;1;3
1;20140;7896;46;1;380;191909;1;39;5;239;3;0
0;34040;8976;37;0;440;236828;0.11;605;4;1415;8;7
0;0;2451;64;0;550;506935;0.78;813;2;0;5;28
0;124710;3098;43;0;515;691751;0.596666667;4997;3;0;5;7
0;48770;626;66;0;404;458759;0.916666667;33;3;43;4;4
1;9620;9536;49;1;434;166480;0.14;0;3;148;5;0
1;88270;8758;45;1;443;3039907;1;685;5;1128;5;2
1;55070;11051;70;1;511;2917777;0.936666667;303;3;0;8;5
0;22770;347;67;0;429;118591;0.79;55;2;31;4;9
0;72830;12002;28;1;383;925195;1;267;4;406;1;0
1;175045;24029;68;1;475;7596197;1;31;4;0;6;2
0;22800;15263;49;1;415;237353;1;108;7;1683;4;1
0;27690;12211;62;1;408;1039170;1;275;4;146;6;3
0;0;19142;67;1;514;3841316;0.64;35719;4;0;6;6
0;42460;8170;61;0;413;1226331;0.81;442;5;201;5;3
1;6800;133;62;0;446;146559;0.733333333;80;1;86;4;14
1;86860;10888;34;1;450;984097;0.98;1580;7;0;1;7
0;0;3776;58;1;490;3233414;0.993333333;33;2;0;5;3
0;0;1730;65;1;482;323854;0.89;398;2;0;5;14
0;0;5922;47;1;506;4214707;0.883333333;1896;2;0;8;9
0;15237;5001;71;1;474;327775;0.13;2895;4;419;5;20
0;5120;3648;35;0;442;86534;0.513333333;212;3;88;5;0
0;0;962;58;1;526;934052;0.94;60;1;0;6;7
1;53410;3240;33;0;422;491702;0.943333333;72;4;1046;2;4
0;69650;13881;51;0;422;3356070;0.54;216;5;137;6;1
0;58300;621;28;1;401;563003;1;0;1;108;1;9
0;38850;3220;61;1;420;717885;0.793333333;213;3;103;6;4
0;371850;3327;53;1;487;2789998;0.84;3080;4;103;3;7
0;30320;377;71;1;485;198241;0.52;170;2;37;7;22
0;224410;7063;60;0;491;1168453;0.39;1832;3;0;2;15
0;29520;8689;38;0;465;454212;1;53;6;1286;4;0
0;27040;7589;30;1;471;153364;0.99;136;4;60;0;18
0;5678;5123;76;1;450;500865;0.99;4;4;367;5;1
0;28052;1029;66;0;480;496780;0.966666667;20;3;0;0;12
0;91142;1922;50;0;478;442265;0.556666667;1008;3;0;5;21
1;129284;6696;72;0;444;1709416;0.95;0;4;685;6;5
1;261358;7488;56;0;453;3732994;0.513333333;4789;5;1;10;6
1;0;3172;32;0;478;2116310;0.676666667;970;1;0;0;11
1;38630;1486;55;1;444;1039368;0.773333333;43;2;162;8;2
0;31980;2944;55;1;504;576344;0.13;579;3;0;5;13
0;0;1179;39;0;545;274986;0.203333333;10317;4;0;7;25
0;0;1582;67;0;583;303836;0.02;39512;4;0;3;36
1;233820;20828;48;1;494;3574578;0.986666667;6714;5;0;3;4
0;11590;108;33;0;402;100268;0.976666667;2;1;16;0;1
1;43150;52134;45;1;411;822993;1;706;5;2711;4;0
0;0;3558;65;0;526;395150;0.26;2759;3;0;4;13
